source,destination,source_port,destination_port,protocol,length,flags,ttl,window_size,seq_number,ack_number,time_delta,label
403090908,1146571958,0,0,17,69,0,128,0,0,0,0.001031,normal
1146571958,403090908,0,0,17,204,0,59,0,0,0,0.007182,normal
403090908,1146571958,0,0,17,65,0,128,0,0,0,0.002205,normal
1146571958,403090908,0,0,17,179,0,59,0,0,0,0.00364,normal
403090908,1146571958,0,0,17,70,0,128,0,0,0,0.001021,normal
1146571958,403090908,0,0,17,178,0,59,0,0,0,3.6e-05,normal
403090908,1146571958,0,0,17,69,0,128,0,0,0,0.000852,normal
1146571958,403090908,0,0,17,143,0,59,0,0,0,0.007728,normal
403090908,1146571958,0,0,17,65,0,128,0,0,0,0.000813,normal
1146571958,403090908,0,0,17,204,0,59,0,0,0,0.004039,normal
1146571958,403090908,0,0,17,205,0,59,0,0,0,0.000871,normal
403090908,1146571958,0,0,17,75,0,128,0,0,0,0.001865,normal
403090908,1146571958,0,0,17,64,0,128,0,0,0,0.000905,normal
1146571958,403090908,0,0,17,141,0,59,0,0,0,0.005872,normal
403090908,1146571958,0,0,17,74,0,128,0,0,0,0.002776,normal
1146571958,403090908,0,0,17,235,0,59,0,0,0,0.002085,normal
403090908,1146571958,0,0,17,75,0,128,0,0,0,0.000965,normal
1146571958,403090908,0,0,17,80,0,59,0,0,0,0.003579,normal
403090908,1146571958,0,0,17,64,0,128,0,0,0,0.000825,normal
1146571958,403090908,0,0,17,124,0,59,0,0,0,0.004161,normal
403090908,1146571958,0,0,17,74,0,128,0,0,0,0.000894,normal
1146571958,403090908,0,0,17,192,0,59,0,0,0,0.004004,normal
403090908,1146571958,0,0,17,66,0,128,0,0,0,0.002805,normal
1146571958,403090908,0,0,17,132,0,59,0,0,0,0.001933,normal
403090908,1146571958,0,0,17,65,0,128,0,0,0,0.002655,normal
1146571958,403090908,0,0,17,175,0,59,0,0,0,0.006824,normal
403090908,1146571958,0,0,17,66,0,128,0,0,0,0.000857,normal
1146571958,403090908,0,0,17,81,0,59,0,0,0,0.004024,normal
403090908,1146571958,0,0,17,65,0,128,0,0,0,0.000919,normal
403090908,1146571958,0,0,17,74,0,128,0,0,0,0.005341,normal
1146571958,403090908,0,0,17,201,0,59,0,0,0,0.020035,normal
403090908,1146571958,0,0,17,70,0,128,0,0,0,0.002803,normal
1146571958,403090908,0,0,17,133,0,59,0,0,0,0.002144,normal
403090908,1146571958,0,0,17,69,0,128,0,0,0,0.002539,normal
403090908,1146571958,0,0,17,74,0,128,0,0,0,0.002425,normal
1146571958,403090908,0,0,17,179,0,59,0,0,0,0.021464,normal
403090908,1146571958,0,0,17,70,0,128,0,0,0,0.001053,normal
1146571958,403090908,0,0,17,178,0,59,0,0,0,0.003902,normal
403090908,1146571958,0,0,17,69,0,128,0,0,0,0.000927,normal
1146571958,403090908,0,0,17,205,0,59,0,0,0,0.008589,normal
403090908,1146571958,0,0,17,67,0,128,0,0,0,0.003098,normal
1146571958,403090908,0,0,17,204,0,59,0,0,0,0.001536,normal
403090908,1146571958,0,0,17,69,0,128,0,0,0,0.002798,normal
1146571958,403090908,0,0,17,108,0,59,0,0,0,0.003251,normal
1146571958,403090908,0,0,17,108,0,59,0,0,0,0.000815,normal
1146571958,403090908,0,0,17,108,0,59,0,0,0,2e-06,normal
403090908,1146571958,0,0,17,69,0,128,0,0,0,0.000429,normal
1146571958,403090908,0,0,17,176,0,59,0,0,0,0.004675,normal
403090908,1146571958,0,0,17,67,0,128,0,0,0,0.000574,normal
1146571958,403090908,0,0,17,179,0,59,0,0,0,0.00417,normal
403090908,1146571958,0,0,17,69,0,128,0,0,0,0.000498,normal
1146571958,403090908,0,0,17,178,0,59,0,0,0,0.00429,normal
403090908,1146571958,0,0,17,69,0,128,0,0,0,0.000542,normal
1146571958,403090908,0,0,17,202,0,59,0,0,0,0.004264,normal
1146571958,403090908,0,0,17,205,0,59,0,0,0,0.004874,normal
1146571958,403090908,0,0,17,204,0,59,0,0,0,0.004767,normal
403090908,1146571958,0,0,17,68,0,128,0,0,0,1.318998,normal
403090908,1146571958,0,0,17,52,0,128,0,0,0,3.9e-05,normal
403090908,1146571958,0,0,17,60,0,128,0,0,0,0.000198,normal
1146571958,403090908,0,0,17,68,0,59,0,0,0,0.012794,normal
403090908,1146571958,0,0,17,52,0,128,0,0,0,0.000564,normal
1146571958,403090908,0,0,17,90,0,59,0,0,0,0.000376,normal
1146571958,403090908,0,0,17,116,0,59,0,0,0,2e-06,normal
403090908,1146571958,0,0,17,68,0,128,0,0,0,0.00044,normal
403090908,1146571958,0,0,17,60,0,128,0,0,0,-1e-06,normal
1146571958,403090908,0,0,17,164,0,59,0,0,0,0.010617,normal
1146571958,403090908,0,0,17,125,0,59,0,0,0,0.00474,normal
1146571958,403090908,0,0,17,131,0,59,0,0,0,0.000788,normal
1094080402,403090908,80,49166,6,40,17,55,4106,387293211,3067397217,0.625848,normal
403090908,1094080402,49166,80,6,40,16,128,16171,3067397217,387293212,0.000168,normal
1094080369,403090908,80,49168,6,40,17,55,6296,749933133,1423592128,0.010294,normal
403090908,1094080369,49168,80,6,40,16,128,16337,1423592128,749933134,4.2e-05,normal
2927717633,403090908,80,49178,6,40,17,45,16,2616936610,1573832972,2.445714,normal
403090908,2927717633,49178,80,6,40,16,128,16242,1573832972,2616936611,0.000174,normal
1209356607,403090908,80,49180,6,40,17,54,108,2674622606,2931768494,0.520543,normal
403090908,1209356607,49180,80,6,40,16,128,16139,2931768494,2674622607,0.000102,normal
3433067134,403090908,80,65516,6,40,17,54,54,2609650083,1413466073,0.432523,normal
403090908,3433067134,65516,80,6,40,16,128,16280,1413466073,2609650084,7.7e-05,normal
3235740670,403090908,80,65473,6,40,17,58,73,601283020,3062716478,0.284918,normal
403090908,3235740670,65473,80,6,40,16,128,16173,3062716478,601283021,0.000142,normal
3235740670,403090908,80,65488,6,40,17,58,64,949796294,2824444304,0.132754,normal
403090908,3235740670,65488,80,6,40,16,128,16316,2824444304,949796295,0.000175,normal
3235740670,403090908,80,65491,6,40,17,58,64,1057991108,387526665,0.035181,normal
403090908,3235740670,65491,80,6,40,16,128,16220,387526665,1057991109,0.000147,normal
3235740670,403090908,80,65474,6,40,17,58,73,599730538,613389223,0.271399,normal
403090908,3235740670,65474,80,6,40,16,128,16205,613389223,599730539,0.00017,normal
3235740670,403090908,80,65477,6,40,17,58,72,1069751223,2784292095,0.525988,normal
403090908,3235740670,65477,80,6,40,16,128,16072,2784292095,1069751224,0.000143,normal
3235740670,403090908,80,65525,6,40,17,58,74,632465789,4117502478,0.040758,normal
403090908,3235740670,65525,80,6,40,16,128,16425,4117502478,632465790,0.00014,normal
3235740670,403090908,80,65499,6,40,17,58,120,1029685195,4073972705,0.346208,normal
403090908,3235740670,65499,80,6,40,16,128,16425,4073972705,1029685196,0.000152,normal
3235740670,403090908,80,65523,6,40,17,58,93,1574019521,491244440,0.01248,normal
403090908,3235740670,65523,80,6,40,16,128,16425,491244440,1574019522,0.00015,normal
3235740670,403090908,80,65478,6,40,17,58,73,926503403,1047420285,0.127963,normal
403090908,3235740670,65478,80,6,40,16,128,16425,1047420285,926503404,0.000149,normal
3235740670,403090908,80,49160,6,40,17,58,64,1063117214,994070606,0.09248,normal
403090908,3235740670,49160,80,6,40,16,128,16425,994070606,1063117215,0.000178,normal
3235740670,403090908,80,49158,6,40,17,58,55,1111373504,2163730612,0.073683,normal
403090908,3235740670,49158,80,6,40,16,128,16277,2163730612,1111373505,0.000161,normal
3235740670,403090908,80,49161,6,40,17,58,63,3966522104,2166375294,0.047801,normal
403090908,3235740670,49161,80,6,40,16,128,16153,2166375294,3966522105,0.000113,normal
3235740670,403090908,80,65487,6,40,17,58,73,680833068,1286047022,0.098588,normal
403090908,3235740670,65487,80,6,40,16,128,16093,1286047022,680833069,0.000166,normal
1122731240,403090908,80,65496,6,40,20,245,6875,1221863526,3533566204,0.783462,normal
403090908,2927717633,49178,80,6,40,17,128,16242,1573832972,2616936611,4.366439,normal
403090908,1209356607,49180,80,6,40,17,128,16139,2931768494,2674622607,0.000119,normal
403090908,3235740670,49161,80,6,40,17,128,16153,2166375294,3966522105,9.5e-05,normal
403090908,3235740670,65523,80,6,40,17,128,16425,491244440,1574019522,7.8e-05,normal
403090908,1094080402,49166,80,6,40,17,128,16171,3067397217,387293212,8.5e-05,normal
403090908,1094080369,49168,80,6,40,17,128,16337,1423592128,749933134,0.000104,normal
403090908,3235740670,49158,80,6,40,17,128,16277,2163730612,1111373505,7.2e-05,normal
403090908,3235740670,65477,80,6,40,17,128,16072,2784292095,1069751224,0.000104,normal
403090908,3235740670,65487,80,6,40,17,128,16093,1286047022,680833069,0.000103,normal
403090908,3235740670,65525,80,6,40,17,128,16425,4117502478,632465790,0.000106,normal
403090908,3235740670,65478,80,6,40,17,128,16425,1047420285,926503404,8.5e-05,normal
403090908,3235740670,65488,80,6,40,17,128,16316,2824444304,949796295,9.1e-05,normal
403090908,3235740670,65474,80,6,40,17,128,16205,613389223,599730539,0.000217,normal
403090908,3235740670,65473,80,6,40,17,128,16173,3062716478,601283021,0.00011,normal
403090908,3433067134,65516,80,6,40,17,128,16280,1413466073,2609650084,0.000102,normal
403090908,3235740670,49160,80,6,40,17,128,16425,994070606,1063117215,9.9e-05,normal
403090908,1094080480,65506,80,6,40,17,128,16282,2521357515,3351105568,7.2e-05,normal
403090908,3235740670,65491,80,6,40,17,128,16220,387526665,1057991109,0.000103,normal
403090908,3235740670,65499,80,6,40,17,128,16425,4073972705,1029685196,0.000115,normal
3235740670,403090908,80,49161,6,40,16,58,63,3966522105,2166375295,0.011781,normal
3235740670,403090908,80,65477,6,40,16,58,72,1069751224,2784292096,0.000875,normal
3235740670,403090908,80,65523,6,40,16,58,93,1574019522,491244441,3e-06,normal
3235740670,403090908,80,49158,6,40,16,58,55,1111373505,2163730613,2e-06,normal
3235740670,403090908,80,65525,6,40,16,58,74,632465790,4117502479,2e-06,normal
3235740670,403090908,80,65488,6,40,16,58,64,949796295,2824444305,2e-06,normal
3235740670,403090908,80,65487,6,40,16,58,73,680833069,1286047023,2e-06,normal
3235740670,403090908,80,65473,6,40,16,58,73,601283021,3062716479,2e-06,normal
3235740670,403090908,80,65478,6,40,16,58,73,926503404,1047420286,2e-06,normal
3235740670,403090908,80,49160,6,40,16,58,64,1063117215,994070607,2e-06,normal
3235740670,403090908,80,65474,6,40,16,58,73,599730539,613389224,2e-06,normal
3235740670,403090908,80,65499,6,40,16,58,120,1029685196,4073972706,3e-06,normal
3235740670,403090908,80,65491,6,40,16,58,64,1057991109,387526666,2e-06,normal
1094080402,403090908,80,49166,6,40,16,55,4106,387293212,3067397218,2e-06,normal
1094080369,403090908,80,49168,6,40,16,55,6296,749933134,1423592129,0.001151,normal
1094080480,403090908,80,65506,6,40,16,55,4106,3351105568,2521357516,3e-06,normal
1209356607,403090908,80,49180,6,40,4,54,0,2674622607,0,0.009287,normal
3433067134,403090908,80,65516,6,40,16,54,54,2609650084,1413466074,0.000869,normal
2927717633,403090908,80,49178,6,40,16,45,16,2616936611,1573832973,0.066596,normal
403090908,1139043960,25918,80,6,52,2,128,8192,1136356187,0,0.0,normal
1139043960,403090908,80,25918,6,52,18,53,5840,3582616133,1136356188,0.033574,normal
403090908,1139043960,25918,80,6,40,16,128,16425,1136356188,3582616134,0.000197,normal
403090908,1139043960,25918,80,6,654,24,128,16425,1136356188,3582616134,0.00035,normal
1139043960,403090908,80,25918,6,40,16,53,14,3582616134,1136356802,0.033234,normal
1139043960,403090908,80,25918,6,1500,16,53,14,3582616134,1136356802,0.01111,normal
1139043960,403090908,80,25918,6,1500,16,53,14,3582617594,1136356802,0.001257,normal
1139043960,403090908,80,25918,6,1500,16,53,14,3582619054,1136356802,4e-06,normal
403090908,1139043960,25918,80,6,40,16,128,16425,1136356802,3582620514,0.000885,normal
1139043960,403090908,80,25918,6,1500,16,53,14,3582620514,1136356802,0.03318,normal
1139043960,403090908,80,25918,6,104,24,53,14,3582621974,1136356802,3e-06,normal
403090908,1139043960,25918,80,6,40,16,128,16425,1136356802,3582622038,0.000726,normal
403090908,1249763439,25884,80,6,897,24,128,16197,3114170146,1778057050,0.118675,normal
1249763439,403090908,80,25884,6,370,24,56,196,1778057050,3114171003,0.039545,normal
403090908,1139043960,25919,80,6,52,2,128,8192,408820589,0,0.055468,normal
403090908,3227017985,25920,80,41,92,2,128,8192,218732677,0,0.000238,normal
1139043960,403090908,80,25919,6,52,18,53,5840,3588728007,408820590,0.034207,normal
403090908,1139043960,25919,80,6,40,16,128,16425,408820590,3588728008,0.000149,normal
403090908,1139043960,25919,80,6,689,24,128,16425,408820590,3588728008,0.000488,normal
1139043960,403090908,80,25919,6,40,16,53,14,3588728008,408821239,0.056291,normal
1139043960,403090908,80,25919,6,518,24,53,14,3588728008,408821239,0.001377,normal
403090908,1249763439,25884,80,6,40,16,128,16115,3114171003,1778057380,0.051232,normal
3227017985,403090908,80,25920,41,92,18,240,5760,4237762282,218732678,0.048945,normal
403090908,3227017985,25920,80,41,80,16,128,4270,218732678,4237762283,0.000182,normal
403090908,3227017985,25920,80,41,729,24,128,4270,218732678,4237762283,0.000412,normal
403090908,1139043960,25919,80,6,40,16,128,16305,408821239,3588728486,0.100459,normal
3227017985,403090908,80,25920,41,80,16,240,14,4237762283,218733327,0.096464,normal
3227017985,403090908,80,25920,41,525,24,240,14,4237762283,218733327,0.006065,normal
403090908,3227017985,25920,80,41,80,16,128,4158,218733327,4237762728,0.20958,normal
403090908,1157949236,25921,80,6,52,2,128,8192,1092584141,0,2.716473,normal
1157949236,403090908,80,25921,6,52,18,51,5840,294072320,1092584142,0.089906,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584142,294072321,0.000139,normal
403090908,1157949236,25921,80,6,560,24,128,16425,1092584142,294072321,0.000649,normal
1157949236,403090908,80,25921,6,40,16,51,14,294072321,1092584662,0.088055,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294072321,1092584662,0.001882,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294073781,1092584662,0.00574,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294075241,1092584662,1.1e-05,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294076701,0.00126,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294076701,1092584662,0.090322,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294078161,1092584662,0.001,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294079621,1092584662,3e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294081081,0.000345,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294081081,1092584662,0.000765,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294082541,1092584662,0.089439,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294084001,0.000328,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294084001,1092584662,0.001532,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294085461,1092584662,3e-06,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294086921,1092584662,3e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294088381,0.000536,normal
403090908,2407491197,25922,80,6,52,2,128,8192,3690453274,0,0.05598,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294088381,1092584662,0.036425,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294089841,1092584662,0.000996,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294091301,1092584662,8e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294092761,0.000124,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294092761,1092584662,0.000756,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294094221,1092584662,0.000812,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294095681,1092584662,3e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294097141,0.000113,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294097141,1092584662,0.000759,normal
2407491197,403090908,80,25922,6,52,18,51,5840,3732426146,3690453275,0.004927,normal
403090908,2407491197,25922,80,6,40,16,128,16425,3690453275,3732426147,0.000102,normal
403090908,2407491197,25922,80,6,337,24,128,16425,3690453275,3732426147,0.000371,normal
2407491197,403090908,80,25922,6,40,16,51,54,3732426147,3690453572,0.04277,normal
2407491197,403090908,80,25922,6,473,24,51,54,3732426147,3690453572,0.00078,normal
2407491197,403090908,80,25922,6,40,17,51,54,3732426580,3690453572,2e-06,normal
403090908,2407491197,25922,80,6,40,16,128,16316,3690453572,3732426581,0.000206,normal
403090908,2407491197,25922,80,6,40,17,128,16316,3690453572,3732426581,5.3e-05,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294098601,1092584662,0.039842,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294100061,0.00031,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294100061,1092584662,0.000798,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294101521,1092584662,5e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294102981,0.000297,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294102981,1092584662,0.000785,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294104441,1092584662,2e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294105901,0.000108,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294105901,1092584662,0.000788,normal
1157949236,403090908,80,25921,6,1500,24,51,14,294107361,1092584662,0.000905,normal
2407491197,403090908,80,25922,6,40,16,51,54,3732426581,3690453573,7e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294108821,0.000258,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294108821,1092584662,0.0864,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294110281,1092584662,0.000972,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294111741,1092584662,8e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294113201,0.000222,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294113201,1092584662,0.000796,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294114661,1092584662,0.000879,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294116121,0.000176,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294116121,1092584662,0.000788,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294117581,1092584662,3e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294119041,0.000218,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294119041,1092584662,0.000785,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294120501,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294121961,0.000221,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294121961,1092584662,0.000785,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294123421,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294124881,0.000303,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294124881,1092584662,0.000803,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294126341,1092584662,0.089527,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294127801,0.000199,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294127801,1092584662,0.000793,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294129261,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294130721,0.000194,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294130721,1092584662,0.000812,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294132181,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294133641,0.00019,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294133641,1092584662,0.000814,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294135101,1092584662,5e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294136561,0.000193,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294136561,1092584662,0.000788,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294138021,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294139481,0.000198,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294139481,1092584662,0.000817,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294140941,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294142401,0.000189,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294142401,1092584662,0.000777,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294143861,1092584662,0.087992,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294145321,0.000195,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294145321,1092584662,0.000788,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294146781,1092584662,0.000904,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294148241,1092584662,1.1e-05,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294149701,0.000187,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294149701,1092584662,0.000824,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294151161,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294152621,0.00023,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294152621,1092584662,0.000802,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294154081,1092584662,0.0009,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294155541,1092584662,7e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294157001,0.000224,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294157001,1092584662,0.000783,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294158461,1092584662,0.002249,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294159921,0.000152,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294159921,1092584662,0.000787,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294161381,1092584662,0.000897,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294162841,0.000174,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294162841,1092584662,0.000814,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294164301,1092584662,4e-06,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294165761,1092584662,5e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294167221,0.000253,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294167221,1092584662,0.000782,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294168681,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294170141,0.000178,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294170141,1092584662,0.000808,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294171601,1092584662,0.000892,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294173061,0.000138,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294173061,1092584662,0.07865,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294174521,1092584662,0.000896,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294175981,0.000154,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294175981,1092584662,0.000805,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294177441,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294178901,0.000184,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294178901,1092584662,0.000812,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294180361,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294181821,0.000221,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294181821,1092584662,0.000786,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294183281,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294184741,0.000201,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294184741,1092584662,0.001986,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294186201,1092584662,0.003195,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294187661,0.000153,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294187661,1092584662,0.000781,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294189121,1092584662,0.000895,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294190581,1092584662,6e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294192041,0.000177,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294192041,1092584662,0.002268,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294193501,1092584662,0.000866,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294194961,1092584662,6e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294196421,0.00018,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294196421,1092584662,0.000782,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294197881,1092584662,0.002183,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294199341,0.000169,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294199341,1092584662,0.000813,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294200801,1092584662,0.000895,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294202261,1092584662,7e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294203721,0.000179,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294203721,1092584662,0.000819,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294205181,1092584662,0.07124,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294206641,0.000224,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294206641,1092584662,0.000794,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294208101,1092584662,0.000904,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294209561,1092584662,1.1e-05,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294211021,0.000205,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294211021,1092584662,0.000818,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294212481,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294213941,0.000202,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294213941,1092584662,0.000814,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294215401,1092584662,0.000901,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294216861,1092584662,6e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294218321,0.000183,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294218321,1092584662,0.000815,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294219781,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294221241,0.000181,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294221241,1092584662,0.000784,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294222701,1092584662,0.009489,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294224161,0.000163,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294224161,1092584662,0.000811,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294225621,1092584662,0.000885,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294227081,1092584662,9e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294228541,0.000181,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294228541,1092584662,0.000804,normal
1157949236,403090908,80,25921,6,1500,16,51,14,294230001,1092584662,4e-06,normal
403090908,1157949236,25921,80,6,40,16,128,16425,1092584662,294231461,0.0002,normal
